Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Center Director,canonical_Neighborhood,canonical_Address,canonical_Column,canonical_Eearly Head Start Fund,canonical_Funded Enrollment,canonical_Website,canonical_Program Name,canonical_Site name,canonical_Zip,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Source,canonical_Number per Site EHS,canonical_Executive Director,canonical_Length of Day,canonical_Fax,canonical_Phone,canonical_Column2,canonical_Director,canonical_Email Address,canonical_ECE Available Programs,canonical_Program Option,canonical_Id,canonical_Head Start Fund,canonical_NAEYC Program Id,canonical_CC fund,canonical_Agency,canonical_IDHS Provider ID,canonical_NAEYC Valid Until,canonical_Number per Site HS,canonical_Progmod 
501,1.0,2504,ECE Chicago Find a School scrape.csv, Farragut,2345 S. Christiana ,60623,5341300,,,,,,South Lawndale,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'south lawndale',b'2345 s. christiana',b'',b'',b'',b'',b'prekindergarten for all',b'farragut',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341300',b'',b'',b'',b'pfa-reg',b'',b'981',b'',b'',b'',b'',b'',b'',b'',b''
175,1.0,2505,ECE Chicago Find a School scrape.csv, Ferguson CPC,1420 N. Hudson ,60610,5348580,,,,,,Near North Side,,,,,,,,,,,,,CPC-FD,,,,,,,,b'',b'near north side',b'1420 n. hudson',b'',b'',b'',b'',b'child parent center',b'ferguson cpc',b'60610',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5348580',b'child parent center',b'',b'',b'cpc-fd',b'',b'2505',b'',b'',b'',b'',b'',b'',b'',b''
728,1.0,2506,ECE Chicago Find a School scrape.csv, Finkl,2332 S. Western ,60608,5355850,,,,,,Lower West Side,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'lower west side',b'2332 s western ave.',b'',b'mr. abelino quintero',b'chicago public schools',b'no',b'',"b'chicago public schools finkl, william f.'",b'60608',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'',b'',b'5355850',b'',b'',b'',b'paula cottone',b'lower west side',b'1505',b'',b'',b'yes',b'',b'',b'mr. abelino quintero',b'',b'no'
1292,,2507,ECE Chicago Find a School scrape.csv, Firman Community Svcs East,4910 S. King Drive ,60615,3733400,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.903341650963,2508,ECE Chicago Find a School scrape.csv, Firman Community Svcs West,37 W. 47Th St ,60609,3733400,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,,b'www.firmancs.org',b'grand boulevard',b'37 w 47th st',b'',b'ms. donna skinner-echols',b'firman community services',b'no',b'child care',b'firman community services - firman house west',b'60609',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'7076ps(hs collaboration with childcare & prek), 2759sa(schoo'",b'half day/full day',b'',b'3733400',b'',b'',b'',b'marguerite young',b'grand boulevard',b'115',b'',b'',b'yes',b'',b'',b'dontrease thomas',b'',b'no'
191,1.0,2509,ECE Chicago Find a School scrape.csv, First Congregational Church DC,1305 N. Hamlin ,60651,3848118,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'humboldt park',b'1305 n. hamlin',b'',b'',b'',b'',b'community partnerships',b'first congregational church dc',b'60651',b'',b'',b'ece chicago find a school scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'3848118',b'',b'',b'',b'cp',b'',b'2509',b'',b'',b'',b'',b'',b'',b'',b''
191,1.0,2510,ECE Chicago Find a School scrape.csv, First Congregational Church DC I/T,1305 N. Hamlin ,60651,3848118,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'humboldt park',b'1305 n. hamlin',b'',b'',b'',b'',b'community partnerships',b'first congregational church dc',b'60651',b'',b'',b'ece chicago find a school scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'3848118',b'',b'',b'',b'cp',b'',b'2509',b'',b'',b'',b'',b'',b'',b'',b''
411,1.0,2511,ECE Chicago Find a School scrape.csv, Fiske,6145 S. Ingleside ,60637,5350990,,,,,,Woodlawn,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'woodlawn',b'6145 s. ingleside',b'',b'',b'',b'',b'head start',b'fiske',b'60637',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5350990',b'',b'',b'',b'hs-hd',b'',b'803',b'',b'',b'',b'',b'',b'',b'',b''
571,1.0,2512,ECE Chicago Find a School scrape.csv, Fleming/ Grimes Br.,4918 W. 64Th St. ,60638,5352405,,,,,,Clearing,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'clearing',b'4918 w. 64th st.',b'',b'',b'',b'',b'prekindergarten for all',b'fleming br.',b'60638',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5352405',b'',b'',b'',b'pfa-reg',b'',b'1066',b'',b'',b'',b'',b'',b'',b'',b''
735,1.0,2513,ECE Chicago Find a School scrape.csv, Foster Park,8530 S. Wood St. ,60620,5352725,,,,,,Auburn Gresham,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'auburn gresham',b'8530 s. wood st.',b'',b'',b'',b'',b'prekindergarten for all',b'foster park',b'60620',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5352725',b'',b'',b'',b'pfa-reg',b'',b'1142',b'',b'',b'',b'',b'',b'',b'',b''
384,1.0,2514,ECE Chicago Find a School scrape.csv, Fuller,4214 S. St Lawrence ,60653,5351687,,,,,,Grand Boulevard,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'grand boulevard',b'4214 s. st lawrence',b'',b'dr. patricia d. kennedy',b'chicago public schools',b'no',b'head start',b'fuller',b'60653',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5351687',b'',b'',b'',b'paula cottone',b'grand boulevard',b'1507',b'',b'',b'yes',b'',b'',b'ms camilla young',b'',b'no'
403,1.0,2515,ECE Chicago Find a School scrape.csv, Fulton,5300 S. Hermitage ,60609,5359000,,,,,,New City,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'new city',b'5300 s. hermitage',b'',b'dr. warletta johnson-brookins',b'chicago public schools',b'no',b'head start',b'fulton',b'60609',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5359000',b'',b'',b'',b'paula cottone',b'new city',b'1508',b'',b'',b'yes',b'',b'',b'ms. cherie novak',b'',b'no'
730,1.0,2516,ECE Chicago Find a School scrape.csv, Funston,2010 N. Central Park ,60647,5344125,,,,,,Logan Square,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'logan square',b'2010 n central park',b'',b'ms. nilma osiecki',b'chicago public schools',b'no',b'',"b'chicago public schools funston, frederick'",b'60647',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'',b'',b'5344125',b'',b'',b'',b'paula cottone',b'logan square',b'1509',b'',b'',b'yes',b'',b'',b'ms. nilma osiecki',b'',b'no'
218,1.0,2517,ECE Chicago Find a School scrape.csv, Gads Hill Child Care,2653 W. Ogden ,60608,5211196,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,,b'',b'north lawndale',b'2653 w. ogden',b'',b'',b'',b'',b'community partnerships',b'gads hill child care center',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'5211196',b'',b'',b'',b'cp',b'',b'308',b'',b'',b'',b'',b'',b'',b'',b''
219,1.0,2518,ECE Chicago Find a School scrape.csv, Gads Hill Child Care I/T,2653 W. Ogden ,60608,5211196,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,,b'http://www.gadshillcenter.org',b'north lawndale',b'2653 w. ogden',b'',b'',b'',b'',b'',b'gads hill child care i/t',b'60608',b'bstokes@gadshillcenter.org',b'723718',b'ece chicago find a school scrape.csv',b'',b'',b'',b'',b'5211196',b'',b'',b'11/01/16',b'cp',b'',b'2518',b'',b'',b'',b'',b'',b'',b'',b''
332,1.0,2519,ECE Chicago Find a School scrape.csv, Gale,1631 W. Jonquil Tr. ,60626,5342100,,,,,,Rogers Park,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'rogers park',b'1631 w. jonquil terrace',b'',b'mr. richard p. glass jr.',b'chicago public schools',b'no',b'head start',b'gale',b'60626',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5342100',b'',b'',b'',b'paula cottone',b'rogers park',b'2519',b'',b'',b'yes',b'',b'',b'ms. cassandra washington',b'',b'no'
1293,,2520,ECE Chicago Find a School scrape.csv, Galileo Scholastic,820 S. Carpenter ,60607,5347070,,,,,,Near West Side,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,1.0,2521,ECE Chicago Find a School scrape.csv, Gallistel,10347 S. Ewing Ave. ,60617,5356540,,,,,,East Side,,,,,,,,,,,,,PFA-REG TS,,,,,,,,b'',b'east side',b'10347 s. ewing ave.',b'',b'',b'',b'',b'prekindergarten for all',b'gallistel',b'60617',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5356540',b'',b'',b'',b'pfa-reg ts',b'',b'917',b'',b'',b'',b'',b'',b'',b'',b''
379,1.0,2522,ECE Chicago Find a School scrape.csv, Gary,3740 W. 31St St. ,60623,5341455,,,,,,South Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'south lawndale',b'3740 w. 31st st.',b'',b'mr. alberto juarez',b'chicago public schools',b'no',b'head start',b'gary',b'60623',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5341455',b'',b'',b'',b'paula cottone',b'south lawndale',b'1511',b'',b'',b'yes',b'',b'',b'mr. alberto juarez',b'',b'no'
646,1.0,2523,ECE Chicago Find a School scrape.csv, Gillespie,9301 S. State St. ,60619,5355065,,,,,,Roseland,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'roseland',b'9301 s. state st.',b'',b'',b'',b'',b'prekindergarten for all',b'gillespie',b'60619',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5355065',b'',b'',b'',b'pfa-reg',b'',b'1153',b'',b'',b'',b'',b'',b'',b'',b''
499,1.0,2524,ECE Chicago Find a School scrape.csv, Goethe,2236 N. Rockwell ,60647,5344135,,,,,,Logan Square,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'logan square',b'2236 n. rockwell',b'',b'',b'',b'',b'prekindergarten for all',b'goethe',b'60647',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5344135',b'',b'',b'',b'pfa-reg',b'',b'978',b'',b'',b'',b'',b'',b'',b'',b''
388,1.0,2525,ECE Chicago Find a School scrape.csv, Goldblatt,4257 W. Adams ,60624,5346860,,,,,,West Garfield Park,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'west garfield park',b'4257 w. adams',b'',b'ms. yvette r. currington',b'chicago public schools',b'no',b'head start',b'goldblatt',b'60624',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5346860',b'',b'',b'',b'paula cottone',b'west garfield park',b'2525',b'',b'',b'yes',b'',b'',b'ms. yvette r. currington',b'',b'no'
1294,,2526,ECE Chicago Find a School scrape.csv, Goodlow,2040 W. 62nd St. ,60636,5359365,,,,,,West Englewood,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,1.0,2527,ECE Chicago Find a School scrape.csv, Goudy,5120 N. Winthrop ,60640,5342480,,,,,,Uptown,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'uptown',b'5120 n. winthrop',b'',b'pamela s. brandt',b'chicago public schools',b'no',b'head start',b'goudy',b'60640',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5342480',b'',b'',b'',b'paula cottone',b'uptown',b'2527',b'',b'',b'yes',b'',b'',b'pamela s. brandt',b'',b'no'
1295,,2528,ECE Chicago Find a School scrape.csv, Graham,745 W. 45th St. ,60609,5351308,,,,,,New City,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,,2529,ECE Chicago Find a School scrape.csv, Gray,3730 N. Laramie ,60641,5343520,,,,,,Portage Park,,,,,,,,,,,,,PFA-REG TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,1.0,2530,ECE Chicago Find a School scrape.csv, Greeley,832 W. Sheridan ,60613,5345800,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'lake view',b'832 w. sheridan',b'',b'',b'',b'',b'prekindergarten for all',b'greeley',b'60613',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345800',b'',b'',b'',b'pfa-reg',b'',b'1138',b'',b'',b'',b'',b'',b'',b'',b''
544,1.0,2531,ECE Chicago Find a School scrape.csv, Gregory,3715 W. Polk Street ,60624,5346820,,,,,,East Garfield Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'east garfield park',b'3715 w. polk street',b'',b'',b'',b'',b'prekindergarten for all',b'gregory',b'60624',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5346820',b'',b'',b'',b'pfa-reg',b'',b'1032',b'',b'',b'',b'',b'',b'',b'',b''
436,1.0,2532,ECE Chicago Find a School scrape.csv, Gresham,8524 S. Green ,60620,5353350,,,,,,Auburn Gresham,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'auburn gresham',b'8524 s. green',b'',b'ms. diedrus u. brown',b'chicago public schools',b'no',b'head start',b'gresham',b'60620',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5353350',b'',b'',b'',b'paula cottone',b'auburn gresham',b'2532',b'',b'',b'yes',b'',b'',b'ms. diedrus u. brown',b'',b'no'
465,1.0,2533,ECE Chicago Find a School scrape.csv, Grissom,12810 S. Escanaba ,60633,5355380,,,,,,Hegewisch,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'hegewisch',b'12810 s. escanaba',b'',b'',b'',b'',b'prekindergarten for all',b'grissom',b'60633',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5355380',b'',b'',b'',b'pfa-reg',b'',b'936',b'',b'',b'',b'',b'',b'',b'',b''
424,0.999999900659,2534,ECE Chicago Find a School scrape.csv, Guggenheim,7141 S. Morgan ,60621,5353587,,,,,,Englewood,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'englewood',b'7141 s. morgan st.',b'',b'ms. mary d. mcnair',b'chicago public schools',b'no',b'head start',b'guggenheim',b'60621',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5353587',b'',b'',b'',b'paula cottone',b'englewood',b'2534',b'',b'',b'yes',b'',b'',b'vikki stokes',b'',b'no'
1297,,2535,ECE Chicago Find a School scrape.csv, Gunsaulus Acad,4420 S. Sacramento ,60632,5357215,,,,,,Brighton Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,1.0,2536,ECE Chicago Find a School scrape.csv, Haines,247 W. 23rd Pl. ,60616,5349200,,,,,,Armour Square,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'armour square',b'247 w. 23rd pl',b'',b'',b'',b'',b'prekindergarten for all',b'haines',b'60616',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5349200',b'',b'',b'',b'pfa-reg',b'',b'986',b'',b'',b'',b'',b'',b'',b'',b''
598,1.0,2537,ECE Chicago Find a School scrape.csv, Hale,6140 S. Melvina ,60638,5352265,,,,,,Clearing,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'clearing',b'6140 s. melvina',b'',b'',b'',b'',b'prekindergarten for all',b'hale',b'60638',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5352265',b'',b'',b'',b'pfa-reg',b'',b'1096',b'',b'',b'',b'',b'',b'',b'',b''
306,1.0,2538,ECE Chicago Find a School scrape.csv," Haley, Alex",11411 S. Eggleston ,60628,5355345,,,,,,Roseland,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'roseland',b'11411 s. eggleston',b'',b'ms. vaida williams',b'chicago public schools',b'no',b'head start',"b'haley, alex'",b'60628',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5355345',b'',b'',b'',b'paula cottone',b'roseland',b'2538',b'',b'',b'yes',b'',b'',b'ms. vaida williams',b'',b'no'
659,1.0,2539,ECE Chicago Find a School scrape.csv, Hamilton,1650 W. Cornelia ,60657,5345484,,,,,,Lake View,,,,,,,,,,,,,TB,,,,,,,,b'',b'lake view',b'1650 w. cornelia',b'',b'',b'',b'',b'tuition based preschool',b'hamilton',b'60657',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'5345484',b'',b'',b'',b'tb',b'',b'1318',b'',b'',b'',b'',b'',b'',b'',b''
1298,,2540,ECE Chicago Find a School scrape.csv, Hamline (Yr Round),4652 S. Bishop ,60609,5354520,,,,,,New City,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,1.0,2541,ECE Chicago Find a School scrape.csv, Hammond,2819 W. 21st Pl ,60623,5354580,,,,,,South Lawndale,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'south lawndale',b'2819 w. 21st place',b'',b'',b'',b'',b'prekindergarten for all',b'hammond',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5354580',b'',b'',b'',b'pfa-reg',b'',b'999',b'',b'',b'',b'',b'',b'',b'',b''
535,1.0,2542,ECE Chicago Find a School scrape.csv," Hampton, Lionel",3434 W. 77th ,60652,5354030,,,,,,Ashburn,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'ashburn',b'3434 w. 77th',b'',b'',b'',b'',b'prekindergarten for all',"b'hampton, lionel'",b'60652',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5354030',b'',b'',b'',b'pfa-reg',b'',b'1022',b'',b'',b'',b'',b'',b'',b'',b''
178,1.0,2543,ECE Chicago Find a School scrape.csv, Hansberry CPC,4055 W Arthington ,60624,5346931,,,,,,North Lawndale,,,,,,,,,,,,,CPC-FD,,,,,,,,b'',b'north lawndale',b'4055 w. arthington',b'',b'',b'',b'',b'child parent center',b'hansberry cpc',b'60624',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5346931',b'child parent center',b'',b'',b'cpc-fd',b'',b'205',b'',b'',b'',b'',b'',b'',b'',b''
1299,,2544,ECE Chicago Find a School scrape.csv, Hanson Park,2318 N. Lorel ,60639,5342926,,,,,,Belmont Cragin,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1.0,2545,ECE Chicago Find a School scrape.csv, Hanson Park,5411 W. Fullerton ,60639,5343100,,,,,,Belmont Cragin,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'belmont cragin',b'5411 w. fullerton',b'',b'',b'',b'',b'prekindergarten for all',b'hanson park',b'60639',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5343100',b'',b'',b'',b'pfa-reg',b'',b'1078',b'',b'',b'',b'',b'',b'',b'',b''
246,1.0,2546,ECE Chicago Find a School scrape.csv, Happy Holiday Nursery,401 E. 111th St ,60628,8217009,,,,,,Roseland,,,,,,,,,,,,,CP,,,,,,,,b'',b'roseland',b'401 e. 111th street',b'',b'',b'',b'',b'community partnerships',b'happy holiday nursery & kindergarten',b'60628',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'8217009',b'',b'',b'',b'cp',b'',b'354',b'',b'',b'',b'',b'',b'',b'',b''
477,1.0,2547,ECE Chicago Find a School scrape.csv, Harte,1556 E. 56th St. ,60637,5350870,,,,,,Hyde Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'hyde park',b'1556 e. 56th st.',b'',b'',b'',b'',b'prekindergarten for all',b'harte',b'60637',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5350870',b'',b'',b'',b'pfa-reg',b'',b'953',b'',b'',b'',b'',b'',b'',b'',b''
627,1.0,2548,ECE Chicago Find a School scrape.csv, Harvard,7525 S. Harvard ,60620,5353045,,,,,,Greater Grand Crossing,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'greater grand crossing',b'7525 s. harvard',b'',b'',b'',b'',b'prekindergarten for all',b'harvard',b'60620',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5353045',b'',b'',b'',b'pfa-reg',b'',b'1128',b'',b'',b'',b'',b'',b'',b'',b''
563,1.0,2549,ECE Chicago Find a School scrape.csv, Haugan,4540 N. Hamlin ,60625,5345040,,,,,,Albany Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'albany park',b'4540 n. hamlin',b'',b'',b'',b'',b'prekindergarten for all',b'haugan',b'60625',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345040',b'',b'',b'',b'pfa-reg',b'',b'1057',b'',b'',b'',b'',b'',b'',b'',b''
302,1.0,2550,ECE Chicago Find a School scrape.csv, Hay,1018 N. Laramie ,60651,5346000,,,,,,Austin,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'austin',b'1018 n. laramie',b'',b'ms. beryl d. guy',b'chicago public schools',b'no',b'head start',b'hay',b'60651',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5346000',b'',b'',b'',b'paula cottone',b'austin',b'1519',b'',b'',b'yes',b'',b'',b'mr. wayne williams',b'',b'no'
476,1.0,2551,ECE Chicago Find a School scrape.csv, Hayt,1518 W. Granville ,60660,5342040,,,,,,Edgewater,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'edgewater',b'1518 w. granville',b'',b'',b'',b'',b'prekindergarten for all',b'hayt',b'60660',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5342040',b'',b'',b'',b'pfa-reg',b'',b'951',b'',b'',b'',b'',b'',b'',b'',b''
525,1.0,2552,ECE Chicago Find a School scrape.csv, Healy,3040 S. Parnell ,60616,5349170,,,,,,Bridgeport,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'bridgeport',b'3040 s. parnell',b'',b'',b'',b'',b'prekindergarten for all',b'healy',b'60616',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5349170',b'',b'',b'',b'pfa-reg',b'',b'1009',b'',b'',b'',b'',b'',b'',b'',b''
1300,,2553,ECE Chicago Find a School scrape.csv, Hearst,4640 S. Lamon ,60638,5352376,,,,,,Garfield Ridge,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,1.0,2554,ECE Chicago Find a School scrape.csv, Hedges,4747 S. Winchester ,60609,5357360,,,,,,New City,,,,,,,,,,,,,PFA-REG TS,,,,,,,,b'',b'new city',b'4747 s. winchester',b'',b'',b'',b'',b'prekindergarten for all',b'hedges',b'60609',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5357360',b'',b'',b'',b'pfa-reg ts',b'',b'1064',b'',b'',b'',b'',b'',b'',b'',b''
561,1.0,2555,ECE Chicago Find a School scrape.csv, Hefferan,4409 W. Wilcox St ,60624,5346192,,,,,,West Garfield Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'west garfield park',b'4409 w. wilcox st',b'',b'',b'',b'',b'prekindergarten for all',b'hefferan',b'60624',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5346192',b'',b'',b'',b'pfa-reg',b'',b'1052',b'',b'',b'',b'',b'',b'',b'',b''
591,1.0,2556,ECE Chicago Find a School scrape.csv, Henderson,5650 S. Wolcott ,60636,5359080,,,,,,West Englewood,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'west englewood',b'5650 s. wolcott',b'',b'',b'',b'',b'prekindergarten for all',b'henderson',b'60636',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5359080',b'',b'',b'',b'pfa-reg',b'',b'1088',b'',b'',b'',b'',b'',b'',b'',b''
558,1.0,2557,ECE Chicago Find a School scrape.csv, Hendricks,4316 S. Princeton ,60609,5351696,,,,,,Fuller Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'fuller park',b'4316 s. princeton',b'',b'',b'',b'',b'prekindergarten for all',b'hendricks',b'60609',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5351696',b'',b'',b'',b'pfa-reg',b'',b'1048',b'',b'',b'',b'',b'',b'',b'',b''
554,1.0,2558,ECE Chicago Find a School scrape.csv, Henry,4250 N. St. Louis ,60618,5345060,,,,,,Irving Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'irving park',b'4250 n. st. louis',b'',b'',b'',b'',b'prekindergarten for all',b'henry',b'60618',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345060',b'',b'',b'',b'pfa-reg',b'',b'1044',b'',b'',b'',b'',b'',b'',b'',b''
1301,,2559,ECE Chicago Find a School scrape.csv, Henry Booth House Gentry,2326 S.Dearborn ,60616,7910051,,,,,,Near South Side,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1.0,2560,ECE Chicago Find a School scrape.csv, Henry Booth Near South,2929 S. Wabash ,60616,7910424,,,,,,Douglas,,,,,,,,,,,,,CP,,,,,,,,b'www.henryboothhouse.org',b'douglas',b'2929 s wabash',b'',b'ms. newsome',b'henry booth house',b'no',b'community partnerships',b'henry booth house - near south / henry booth',b'60616',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'7013ps(hs collaboration with childcare)',"b'8-11 hours, varies by facility'",b'',b'7910424',b'child care',b'',b'',b'scott perkins',b'douglas',b'3167',b'',b'',b'yes',b'',b'',b'ms. newsome',b'',b'no'
